160,a004166d499114060faa412cd9c3e502,49eee6f3068cbaeb61bf891765207817,1958-02-04,amalia8643@sapo.pt,Amalia,R Riamar 17,9630-170
161,0ef3804d168ee3147e3a55201ccf037c,924f7510a8daa7f6f1b8fd9f6f4e269b,1980-02-16,antero7008@outlook.pt,Antero,Avenida República 90,7237-611
162,2e3bb7b90ee840de2ac4739cee107f3d,2e7121321641e893af4764851daa7257,1950-08-10,dania1518@ua.pt,Dania,R Outeirô 57,9470-127
163,cbcaccc9c7515e103bdf7b069ff236d5,06f3c387104b8f7e5121bf6563874e05,1975-10-12,almesinda3233@outlook.pt,Almesinda,R Damião Góis 118,2051-524
164,0627d70d9cc833a7f733714c255962f3,42c20aec39722b9355952aa5f98be08a,1972-02-07,manuel290@gmail.com,Manuel,R Desidério Bessa 100,2350-242
165,162ac202a9996bc9fe8ecf5c83a0588e,bc01bf305a17a3baab2343fd312f05f2,1955-11-28,rui9952@hotmail.com,Rui,R Comércio Porto 14,9507-718
166,d8e08093c27f83f4d13207750df76850,9344375a6a238386b3bf98a2282f8880,1947-12-23,benjamim8858@outlook.pt,Benjamim,R 1º Dezembro 95,1668-267
167,0591802a5ac39c5c4e6de6dd6e87fabd,6cae8b0825ca92a5a6b1f949f41e209d,1987-01-27,graca5462@hotmail.com,Graca,R Desidério Bessa 100,2350-242
168,35811a828f06daab587bcafdac118f77,ea235780d5dba33dcb0bb74a383a19c5,1999-04-29,vitoria1365@ua.pt,Vitoria,R Casal Borga 90,7344-384
169,c6b363ea89d01bbefe9606fae9842e61,f853306130aa6a763f7b7c2c9cc08825,1954-02-15,fabia7008@ua.pt,Fabia,Rua Viscondessa Andaluz 66,2864-150
170,3d0cf6177b9f39a25016c09319c81f6f,b53dd97690fb6d36eb331f1c71f8bbba,1969-08-29,arcilio8023@hotmail.com,Arcilio,Avenida Lago 20,4202-378
171,8d4ae6433c75a18c5b6779190c0f087a,767414e8528b0bbfca21f068344ef619,1960-08-22,burro2136@hotmail.com,Burro,R Indústria Porta 50,6668-796
172,7cc81310e256b33e3d21c30ba7f24dd0,9248e5a293950836f04ba697206f2990,1981-11-26,fabio6965@ua.pt,Fabio,Travessa Pombal 28,9322-394
173,32059e1172aa87b8eaf07a02f0a446ab,9e1623c4abb73bf9f8de9d97ddd1b28f,1978-06-04,alex7341@outlook.pt,Alex,Avenida José Costa Mealha 115,1173-495
174,884a0214577eea06305ff2943c00a19b,3d5be99156cc8db4b002730a6d4d0507,1998-08-15,vitoria4728@sapo.pt,Vitoria,Plano Integrado 58,7588-243
175,9c70754b5d158a3d80a9d902793c1fe9,4c6e7f4e229aa961017ce4e2a24fc271,1989-07-03,estevao5528@sapo.pt,Estevao,Avenida República 90,7237-611
176,d8b0b857d857826c2f7d2a590b416f2a,5257db8e8c8ea358776db0caff5d8548,1994-05-02,emanuel3820@ua.pt,Emanuel,Rua Índia 32,9623-388
177,bc07bbccf354c6b9f6e05e92054b921f,f2a1476fe1eb93d73f1742778b98d452,1991-12-31,burro689@ua.pt,Burro,R São Domingos 114,6344-144
178,863a3d7889bce07b2fdc81ebff5aa13d,ef36cea06d260d1a8300b9b470f10896,1957-03-21,alex6168@outlook.pt,Alex,Avenida Lago 20,4202-378
179,088de5f88c432174d97d49cb16c69011,273c7c4381870a15afdd78922d156d20,1972-01-12,pedro9146@hotmail.com,Pedro,Plano Integrado 58,7588-243
180,ab14b8197b677d7656b321a30130d7b2,76dd1c16c31ee6fac89fb4a9a666f1cd,1994-09-06,arcilio4292@sapo.pt,Arcilio,Avenida José Costa Mealha 115,1173-495
181,3475852fef4085159f7b1d647e1cb67e,85fbe678b8ea2cc23da18df5688c78ac,1970-10-07,maria207@gmail.com,Maria,Rua Caldeirão 52,8948-240
182,f0760b52beadecc7369873e5b5894450,e643cc21d6922e8b64a1a530c98f2f63,1959-06-01,ana5102@gmail.com,Ana,Quinta Beloura 83,3693-965
183,1278d9d4f27eef46192e302c8d352cb0,f611cd749cca0e73774535eee0013cde,1975-07-20,alexandre1290@hotmail.com,Alexandre,Travessa Pombal 28,9322-394
184,7cdba1c54831cc942824f4964f670840,ce8744c6d2e211f4a4f649343ca3e59b,1988-02-05,jose3102@hotmail.com,Jose,Rua Viscondessa Andaluz 66,2864-150
185,a09eec320b695d9ca0dcbe38fe21300d,57b3fdc425214b7d604f4fb79005103f,1986-04-05,vitor2034@hotmail.com,Vitor,R Nossa Senhora Graça 15,3670-639
186,dfe07fb08615dbe441a06b1b7ef253af,ae9a4e2db1ba0a9c99570f8b435f2c98,1945-12-03,giovanna9630@outlook.pt,Giovanna,Avenida República 90,7237-611
187,50c90e145ff9ade11e975e255d1c5523,7f8604bd6af71f18bc89f93055cb6bb6,1987-01-17,carina9081@sapo.pt,Carina,Avenida José Costa Mealha 115,1173-495
188,18c17bda1a2908ba37af23a4b30a5a9a,aad6deef61fde83c9d52ccd35a6e068e,1970-08-11,tiago2515@gmail.com,Tiago,R Desidério Bessa 100,2350-242
189,bf2c654a4aaae6ae513c77d5373c6c90,faa40767648292697ee3559b29df9a51,1992-10-31,joao3893@hotmail.com,Joao,Avenida Doutor Fernando Gomes 38,6470-951
190,a854b6fdba1e8b19ad59de1b5ad5ff54,012c4a982edf54fc3b9d95693feedc72,1984-03-13,ana6107@ua.pt,Ana,Travessa Pombal 78,6789-378
191,2a900db8a0a862a0724d8aba46c073c1,148cc6fd912a8a1349d2c64e3534b584,1985-09-24,giovanna1018@hotmail.com,Giovanna,Avenida Liberdade 113,6101-681
192,2eb590da37689b8cc14c781d057d876b,5961986c05deba5f3a8300cbac0ff101,1986-06-06,frederico8472@hotmail.com,Frederico,Avenida Liberdade 113,6101-681
193,16a7925fd4890534fe665d19cc07b710,cf19cf4db14fd3a5d78d69e35ec8928f,1973-06-18,fernando591@gmail.com,Fernando,R Desidério Bessa 100,2350-242
194,2cc0e477cd94329e0677149da1098320,66b8ea67a2e8859b09f73197302790b8,1990-07-20,estevao7716@ua.pt,Estevao,R Outeirô 57,9470-127
195,63d13a402d65e3595eb4cea0b2200715,9fb510fa7df187a1e6a5d33b80152d1c,1996-09-24,carela1679@ua.pt,Carela,Escada Feijão 35,6476-438
196,9e73c1fc40e860df9dbaad6765ef4621,7e2b31fe9c3651dd63a8f754e9cfd39d,1970-10-28,graca800@sapo.pt,Graca,Rua Leite Vasconcelos 118,3554-710
197,249e3921768a74b46c8dcc3f103625cd,7d067ec777ed3a35a06221ca18a1627d,1951-01-02,burro9249@ua.pt,Burro,R Forças Armadas 55,5531-794
198,e28f4d9044f03f5f4a2e0b090e74a8f9,7384f982c94240df9ac11235f85dd6d6,1998-04-20,david4269@hotmail.com,David,R Casal Borga 90,7344-384
199,f5c9636621d1a95089ca9bf159483d17,847b64ecc5d0adf2e7b75806bef8f63a,1956-01-16,burro767@outlook.pt,Burro,R Combatentes G Guerra 82,1471-845
200,ea5fc5ee97138f9cc77a90b27a069510,1f89f3fd87b4d5fb8090a6f9007486d2,1954-06-14,beto624@outlook.pt,Beto,R São Domingos 114,6344-144
201,2a8fde82a6d8e4fd40b99702640672ba,f24f114c2f0a1c90eb3dc7da808aaee8,1990-04-15,fiona9161@sapo.pt,Fiona,Avenida Francelos 65,5946-524
202,02adf19829d15d38d8f7756b38c2733f,ecdb2f3e73e22023956d93bffe473bc5,1979-04-08,joaquim7480@sapo.pt,Joaquim,Rua Jorge Sena 20,8936-676
203,fb3bbad5b5c1c08d6e144c6c95c91868,3426114b97c8c8bdd21c38eb60fbefda,1971-01-29,airton4430@gmail.com,Airton,Rua Viscondessa Andaluz 66,2864-150
204,f806d82ac9b05a05f526d02730c221db,3d6e70838a944ebff8c26a894944b959,1949-06-30,carlos2178@sapo.pt,Carlos,R Comércio Porto 14,9507-718
205,5c42e5cb127d82b34bc2a3240212136a,7f58a89bcc6f6457017da712055b156a,1994-01-02,leila6482@gmail.com,Leila,R Nossa Senhora Graça 15,3670-639
206,6dd5aae1c239d057f32e62acebc2d949,5c0835b9eb7960f278ffc4dce8a4c3eb,1958-12-07,vitoria7936@outlook.pt,Vitoria,R 1º Dezembro 95,1668-267
207,27f961239cd60d29b8699591a77b784c,b60541c8cb2d0937ccb6d1499a6acef4,1955-02-19,afonso4587@sapo.pt,Afonso,R Alto Paixão 48,3303-482
208,b44b1e90aa617eb4f83b0255c2348276,efc5992c0c7800e4d13887f25a4ae52c,1951-05-13,pedro3957@hotmail.com,Pedro,R Poço Lote 44,6190-433
209,8217bcd6943fc63ae852e27148386371,4f6f4002e2cc8281ac5949008772ae35,1975-04-09,rui2239@ua.pt,Rui,Rua Viscondessa Andaluz 66,2864-150
210,60f9929d8f55795a187a99f4f0b9e70e,12793b2666126f3732c98e12dd26c9d2,1986-02-09,antonio4997@ua.pt,Antonio,R Nossa Senhora Graça 15,3670-639
211,7e72bd69f69ab58350099065a1882d74,f41aaab83c9692af9e1e1ace55c8519a,1970-09-15,fabia4675@sapo.pt,Fabia,Rua Leite Vasconcelos 118,3554-710
212,93274dba148bb4becd386df8f4a90201,24d1fc4ae00d46ff3fc2d6ba1a7b8e4e,1972-10-10,beto4773@sapo.pt,Beto,R 1º Dezembro 95,1668-267
213,d5966734d6048da877dc2b2d1e727c2a,96e95fb18518f124817575226930b79f,1987-06-07,fatima9394@sapo.pt,Fatima,R São Vicente 105,2023-819
214,45607758c8895f35e2092f1a76f88040,f3ec37a6eabbe9a78744de29d7ee5233,1978-03-28,brenda9002@hotmail.com,Brenda,R São Vicente 34,5439-664
215,eb522811986b23fa24475b0b7eaaf1a4,e3d21b94099a5ac697157fbc72a36036,1967-01-18,manuel3257@outlook.pt,Manuel,R Casal Borga 90,7344-384
216,75a14bffe171563eadee7d013de0955f,dcc303d1e8852ee391f0c724d8fc1490,1942-08-03,cecilia2263@outlook.pt,Cecilia,R São Domingos 114,4579-587
217,3fb544dec1131d5f8b7bbc575b3c4399,208ddd5697a36cb40fd03a56ff402a7d,1985-07-07,tiago6117@ua.pt,Tiago,R Damião Góis 118,2051-524
218,f9cb91cd8c9508a591de33b1393e0c3a,d52c767d296dbd0d389d021496bf2127,1987-02-27,dulce2077@outlook.pt,Dulce,R Desidério Bessa 100,2350-242
219,0b125c56f8eeadb184244d576f999969,e3754b08fab146c00af1aa1284d5454f,1945-04-12,graca3188@sapo.pt,Graca,R Doutor Alfredo Freitas 47,5609-193
220,7324f64b612212480ff13e6a602f1edb,521a1e8ae515addaaac06f10cb81e4ab,1975-01-31,luis368@gmail.com,Luis,R Parque Gondarim 59,9897-647
221,87a96793933009bc30bf0f7521baa482,a63437f7a0030767dc021e7c02d4cfa5,1977-10-10,benjamim2915@outlook.pt,Benjamim,Plano Integrado 58,7588-243
222,d75ea8df4ca8a03a93ab7ca9ff0c6876,4a3e234354088bbb4c9f07a87a419d94,1971-07-14,rita6788@ua.pt,Rita,Escada Feijão 35,6476-438
223,e19ec42918281088d6ef5a3b385a3df8,c71eb3694bed12a0eca204109cf3af44,1968-12-19,beto5819@sapo.pt,Beto,R São Vicente 34,5439-664
224,aab804c5195a834491100de4e10595b5,ae9f4a1bc09d28ce710fbe8b9ab5b4a7,1979-02-28,daniel1438@sapo.pt,Daniel,Travessa Pombal 78,6789-378
225,bbc442e42a54baffd67b1c6ce923d6d5,0d06e7970382de418d29024e948d8309,1980-01-01,americo1465@sapo.pt,Americo,R Tradição 56,1911-878
226,9a768202ff0a4af76c716fe9035c699f,46a823f47987b765d1bd9d46518c1ded,1994-01-09,ivone3707@sapo.pt,Ivone,R Castelo 115,9308-471
227,77f3c175efaf269e8ed79e76dbaa5ce0,412daded8fc355ca99c1cdb93c88a11b,1951-11-19,fabio9094@ua.pt,Fabio,R Damião Góis 118,2051-524
228,699a0360303a0537f46ca883ee68a039,7d166fdcba5ee8086a4fe6db449304e6,1957-05-23,floria9850@ua.pt,Floria,R Poço Lote 44,6190-433
229,c28a8beb6795588d9d796cc69f8465bb,773d61963a8efae1bd89152db9a4ed23,1968-02-28,rui6493@gmail.com,Rui,R Alto Paixão 48,3303-482
230,0bd478b9fbea90a35389e88bd2b3c260,a733f79904fa49c049eef0246af39532,1979-10-19,fernando3905@gmail.com,Fernando,R Castelo 115,9308-471
231,c265b70b5eee64024abd8a756620067f,da3e39f0c65005e5122d39a970922c91,1971-09-21,jeronimo149@outlook.pt,Jeronimo,R Casal Borga 90,7344-384
232,754ee2b0bf5e9a042d5a051d101237db,4726c67775ea67ca248f8ada03a8261b,1981-08-29,firmino5403@outlook.pt,Firmino,Avenida Lago 20,4202-378
233,5b6d64dd52915436c95e21823627bf9b,ded213de38ecec8631b78fe229c5ab67,1977-02-13,hernani5018@outlook.pt,Hernani,R Forças Armadas 55,5531-794
234,2f93108fa14422cc80302b27f67b770f,4430e29a304969173730e0c63ed947b7,1962-07-21,antero1278@gmail.com,Antero,R Outeirô 57,9470-127
235,2c046a809b0ce64d68a55395831b4a7f,16b4d1c73abcfe44df0555507d0ee4c8,1965-08-28,dino3801@gmail.com,Dino,R Poço Lote 44,6190-433
236,1f007fb264902ed39ba7e5623d7d8557,dc986ce238b30df3c2ef2b55f79eb96d,1996-05-19,gertrudes4088@gmail.com,Gertrudes,Rua Índia 32,9623-388
237,f9f642c82ede87eed11b43b2a62eb5e0,4d41d97a0ab41b1051f90f7210d1fbf3,1989-02-23,claudio5056@gmail.com,Claudio,Avenida Doutor Fernando Gomes 38,6470-951
238,dde6abc1ca6183d8e21d5152026660f3,83ae3c5acc47e93f13608decda117dd0,1971-04-20,firmino718@sapo.pt,Firmino,Rua Heróis Ultramar 82,2792-115
239,63ff04323a00ec22758590bc57cce742,c16a3fff33eeea9d5b5c44c5528a6f96,1943-08-26,emanuel5175@sapo.pt,Emanuel,Rua Loreto 7,1247-507
240,98aa902b66827e077c5bbff8bba336ec,497b51052ca9a07b95f0ff9076d09aa8,1999-06-14,alex479@gmail.com,Alex,R Costa 89,9779-814
241,14cc9fd69b4c121843cbb6102b2481f3,ca6801e0e4cab93c24772a35be992bac,1952-02-18,benjamim6274@ua.pt,Benjamim,Avenida Francelos 65,5946-524
242,16b0da346f56563e1d7044a8385d4e96,3c06e639e440e96220fa75ce4e8e5bc9,1948-04-18,carina3213@outlook.pt,Carina,Rua Heróis Ultramar 82,2792-115
243,94277cc3b8568f3c86cb852d5ed464c2,4f0bc437dcd93897480acd7ca936ccb7,1991-01-22,aboubakar3978@outlook.pt,Aboubakar,R Família Marques 18,4220-737
244,450251a8f1c9eb9774c11705c2dcaf3e,9706622aa0fe02e9ab9adaf6313d1289,1969-04-26,fernando2931@ua.pt,Fernando,R Castelo 115,9308-471
245,377e873a3d0207be6b9eb5988d8fd5b8,bae573cbdaa2601eb3e768b7a2ba0e88,1959-01-19,fabio5533@gmail.com,Fabio,Rua José Fernandes Guerreiro 83,1416-416
246,d42819867782c6e78578edd230c15157,4fe27c22178796112d3b8747ccb8af6c,1987-12-25,airton3531@sapo.pt,Airton,R Desidério Bessa 100,2350-242
247,1f6454154be780b5719fb44e07006306,9ee7626abdfc67aaad5690017ae00c04,1953-11-14,antonio6101@ua.pt,Antonio,Rua Heróis Ultramar 82,2792-115
248,f5c0e97308fe7994d5a35b53ddcc0ede,55f5a8e8a065aaf9f8338ad9ee137fa1,1984-11-11,rui5830@hotmail.com,Rui,R Doutor Alfredo Freitas 47,5609-193
249,3c5209e64746b580ee33e14e3c45010f,b84a832db77765b4a091f82d59c43faf,1941-04-14,almesinda9454@gmail.com,Almesinda,Rua José Fernandes Guerreiro 83,1416-416
250,4f02892a2e1a8b4e7e772e25a92e8ae2,6f302072929e9c5e8e855358d132582b,1974-12-09,dino7883@gmail.com,Dino,R Doutor Alfredo Freitas 47,5609-193
251,167f850605cf96f6f0a90aea1f9deff9,2a849c2aef8ebe2dd1e867de3cb5983a,1976-05-10,burro67@hotmail.com,Burro,R Doutor Alfredo Freitas 47,5609-193
252,4162545f54cda37b367937ce67f6f6bb,7a1be130afdf30e96716c3c1a56574e9,1985-10-27,graca310@ua.pt,Graca,R Alto Paixão 48,3303-482
253,398b52cd73b137f9ddc1752ab9a3b199,f5665b96818c4a1dd02caff02ace02cb,1985-05-15,dania2809@gmail.com,Dania,R Principal 19,5822-978
254,4ca361a908d8d1675e5b12a47cde9cd6,5c2bed32e9abca191a0cc4576e07a7f8,1991-07-08,emanuel8449@sapo.pt,Emanuel,R São Vicente 105,2023-819
255,878057d0756baa5dca88b6d04552de6f,b55d30ff46e575bb1cace303820fbc87,1988-07-10,rui5827@gmail.com,Rui,R Indústria Porta 50,6668-796
256,788d2fbbe6fa99c6b04552053fa4182a,bdccf9aa947e4b383eb6c3296ebf99fb,1999-02-24,luisa8988@sapo.pt,Luisa,Avenida Visconde Valmor 90,2794-966
257,50bdb0a8897fae5362051320b609d610,91d06435e3453dd43f4fad7d5719a17c,1962-05-20,diogo2824@hotmail.com,Diogo,R Comércio Porto 14,9507-718
258,7a07b3d023d67fe3f28515a990aa8bfd,bf90bdaebc1dab7866b38050c0f94235,1989-11-17,afonso8836@sapo.pt,Afonso,R Costa 89,9779-814
259,2135052001bcc94543909af4bd3c8dc6,f9af59ebc9c8890c89361525a65636b3,1954-08-15,brenda4154@outlook.pt,Brenda,Rua Jorge Sena 20,8936-676
260,c3a5400b21fa31668dedf25850663a6f,173cec4af64bd1a47c03e4d6be846806,1974-02-26,fabio3934@gmail.com,Fabio,R São Vicente 105,2023-819
261,a67c7b436197d277fb7b201103fc552f,01ae24c382a784b587e11431cc673748,1965-03-27,rita3641@ua.pt,Rita,Rua Comandante Henrique Brito 96,4824-609
262,f342693586b2114dcf15ddfe98752a3b,52fd023b7cfa5492b4470a28eafbc81e,1965-12-19,benjamim3454@sapo.pt,Benjamim,Avenida Liberdade 113,6101-681
263,48dbbfb2106a590a2d75aec4eb02ab4f,a7be1a25198236def8d1960482e40ebc,1972-11-02,rafaela9648@hotmail.com,Rafaela,Rua Índia 32,9623-388
264,48cc38e625b6cc2f98e8362ae4481144,74ec950e0f865dca673611b807a07ae7,1997-12-26,emanuel1183@gmail.com,Emanuel,R Alto Paixão 48,3303-482
265,5a8d43afaa59f465bfc37d2d9fa62a2c,f4aba2f8794a74ffa5968f2883f16ef2,1946-12-17,elsa9128@gmail.com,Elsa,R Outeirô 57,9470-127
266,244a22aba92f73d7de5aed03527330df,5446cc3f4db104a587b9a14315392798,1997-01-10,clara9054@sapo.pt,Clara,R Castelo 115,9308-471
267,6384161f5fc4718442ec87d8f21276e4,ba7ca202d090a57a124b2c5f03dd8320,1943-09-10,jeronimo651@sapo.pt,Jeronimo,R 1º Dezembro 95,1668-267
268,a73c97302c3ce539dd20bce0d835660d,30142f619d3265ea36b21315b7c91cf6,1956-02-04,carela6014@sapo.pt,Carela,Avenida Francelos 65,5946-524
269,9f720c659edfb020fddb28db17e2c43e,9d18134aee327874119d5da18d8eac0b,1961-10-11,flavia8180@outlook.pt,Flavia,R Casal Borga 90,7344-384
270,f50abcfed01610845ff5f40127ff3c6a,65613f52ae659a57f838a3df525b6c86,1978-07-06,vitor3885@outlook.pt,Vitor,R Principal 19,5822-978
271,c65656b6fbe21cae3696632b0fa9e654,fcecfc96b08b268867d71fcdc9d74e3b,1953-10-18,ema3007@hotmail.com,Ema,Rua Índia 32,9623-388
272,3818a02a043ea29c4583e2f27bca1975,885bd492abcedabf5b352a14564d3b53,1986-01-14,alexandre4753@gmail.com,Alexandre,R Damião Góis 118,2051-524
273,846358d850eb9aecc418b0c283bf57eb,1186a9b26f99df07822fe6f68d644c47,1994-12-03,elsa661@outlook.pt,Elsa,Rua Loreto 7,1247-507
274,0a7200e316ee94501fc0977956b8a39c,b0baa41a8a5df5cb05fd3040ece0214a,1976-03-24,andre6143@hotmail.com,Andre,Rua Pero Vaz Caminha 70,6837-443
275,1a7ea227380e14b85d7ead75f9808c41,36a509f354a2fcf1811df169374c4b11,1994-03-23,americo7154@sapo.pt,Americo,R São Vicente 105,2023-819
276,b56313502d27f4244865d396fee90950,acf8e41ec148b823d1a4df569428e3ee,1948-05-21,dulce9163@ua.pt,Dulce,Plano Integrado 58,7588-243
277,8ed525b5ad38dec85099220107e7567c,c15bba03281936cf70bd340b7b754a1c,1977-08-30,flavio6973@hotmail.com,Flavio,R São Domingos 114,6344-144
278,52df73388a8f5f34e25c128cfc78e33f,4267688b92a9f927ecbb2cd4286a71ff,1942-04-20,arcilio1498@outlook.pt,Arcilio,Avenida Francelos 65,5946-524
279,ed110a7b91f7dda0c1a2d361786ae1bf,73b82869c19ccdcc0c10af59e7878065,1987-09-21,rafaela1037@sapo.pt,Rafaela,Avenida Lago 20,4202-378
280,83956b7dd309eba85d675eef4723d6d7,68fd1ffad1de0e58e5ebf1202ce31d39,1945-11-09,jose6800@hotmail.com,Jose,Avenida República 90,7237-611
281,a9d1ed67b7bf955ae9c688005a61e9d3,61b157708ec3af707ed276bef62e4d7a,1990-04-18,andre7021@outlook.pt,Andre,R Damião Góis 118,2051-524
282,52a20050f17d2cb87df7c34a0e874d84,0a70a528151bc47ac2e8dd21b2f99162,1975-05-25,burro5348@ua.pt,Burro,R Atalhos 81,7166-842
283,6eb2252282dd6232fcc04a08a247d9f6,c13b2263f201631604fabed1b90327d1,1940-03-01,anabela1686@outlook.pt,Anabela,R Principal 19,5822-978
284,e3ff8ad24bc0ef13c57a35180ae2e382,7637a5ded5bf71c6b60d1b7af7afae4d,1965-05-28,firmino9656@gmail.com,Firmino,Rua Jorge Sena 20,8936-676
285,a4d53365836f01af758ea761a75ce9b6,02ebc287a95916a1eec87195383eafe4,1961-12-30,dino1931@gmail.com,Dino,R 1º Dezembro 95,1668-267
286,5652895ab1f401c0ee5f00c508ac974a,abc83f96976ed9294c50fe86e1806477,1980-04-19,catarina5360@outlook.pt,Catarina,Rua Viscondessa Andaluz 66,2864-150
287,a0b948432d571d03ca6350ada37e9fcb,54c5fe6c4a616d16bca26effbc312cc8,1973-08-05,estefania6312@hotmail.com,Estefania,Avenida Francelos 65,5946-524
288,0f1d3689c2e50be4bfd51ec2b86f369c,1677e44fb5749b58880fcfec020e175c,1944-11-27,afonso2231@hotmail.com,Afonso,R Castelo 115,9308-471
289,1ca4c28ea4cc2c297578946b6bc05678,74c1610c3e4db1b6b6813680272bc3cd,1947-05-17,luis1066@hotmail.com,Luis,Avenida República 90,7237-611
290,e715ceac2f5ed98eadd1ca8ec6acb158,6aa3cbe51eb1d4c57b874242989fb4cf,1944-09-21,clara683@gmail.com,Clara,R Castelo 115,9308-471
291,e6699d119128f29572cc9d48427c09ae,b12d4aa0e1d77f536be39216bb082fd1,1942-01-16,camila5224@outlook.pt,Camila,R Atalhos 81,7166-842
292,eb6b01dea9001da24f593e3501f9bf7b,e8c56d669fe3b01bbf8f5e9dfb019908,1971-05-04,jose984@sapo.pt,Jose,R São Domingos 114,6344-144
293,95a8cbea6b494ad6f31b4de95e1f32a7,dcbbc16bd30cd7389c65e4c77da73579,1946-05-13,pedro9745@sapo.pt,Pedro,Plano Integrado 58,7588-243
294,4b3cf1c33a938ef6d58622aab6cb9232,8d90f14531a24b4be75d91b1070d57ec,1960-06-18,ema1322@gmail.com,Ema,R Doutor Alfredo Freitas 47,5609-193
295,67e5f439c162ee793eb76b4728c9f115,d034369426e3514cb44a6191844f2f44,1940-01-15,beto2115@ua.pt,Beto,R Riamar 17,9630-170
296,1e11b9528cd0d966d39ec6d082c61d81,8dc7376a8515062395d3beb8d587c9a0,1971-07-05,fatima4356@sapo.pt,Fatima,R Desidério Bessa 100,2350-242
297,334be7a0811b0fe5e0636ea4f92edc37,abac086787e3e8350ada702eff7d8430,1950-07-12,pedro3834@hotmail.com,Pedro,Avenida Liberdade 113,6101-681
298,a6928d7e68db3f3b9158a9b7384edbd9,407e2a309ead834c1d70446dfa814727,1980-04-23,elsa3453@gmail.com,Elsa,R Nossa Senhora Graça 15,3670-639
299,3116cfe853d60b93c60d18052332e1d8,4ad94d974dd0b4bc7e5b7be1935600b8,1954-05-12,ivone9820@ua.pt,Ivone,R Damião Góis 118,2051-524
300,73ff44d09b533700558a177432bd9b8a,2431348c781777c6189e25b576515641,1983-03-16,ricardo6207@hotmail.com,Ricardo,R São Vicente 105,2023-819
301,83ff92e056b26f262b0c65843811ed24,74fb3e449d1d55ed67d8da7dfb171b3d,1992-05-12,tiago7893@outlook.pt,Tiago,R São Domingos 114,4579-587
302,35c1d924c4fdebb98ba368fdc55ec956,a424bc564f4c30e26bd63568ca18453d,1955-03-10,fiona4102@outlook.pt,Fiona,Avenida Liberdade 113,6101-681
303,289e8c808871efe5ad098a5b9254146b,ff71cf442de5c20a1d98a1a3e102895f,1956-05-28,fernando1958@gmail.com,Fernando,Rua Jorge Sena 20,8936-676
304,22b26c50c08b8d2c3cce36e0343f8ca3,f55338f1630bf96a62a5cb221a936c50,1960-10-15,ana5105@sapo.pt,Ana,R Doutor Alfredo Freitas 47,5609-193
305,28b4a3e88ccb3f7e7aeeffd3a7f1bc19,2543b9338613baaa9980d2ae2356b8f8,1976-08-02,diogo5216@ua.pt,Diogo,R Damião Góis 118,2051-524
306,701e3601af8a3f619730a3a996458c96,427a821ad87ab205b59610453049d066,1989-01-11,isilda5466@hotmail.com,Isilda,R Castelo 115,9308-471
307,9cb21db55af28028048b424fd86ceb6d,4af0b8eef180c2c39e0015ac6b96ac6a,1952-06-04,pedro5208@hotmail.com,Pedro,Rua José Fernandes Guerreiro 83,1416-416
308,1c252320a5db50867053925283b3cd55,db923664dfa81d00f6df1442f3348e9e,1960-11-20,rita6661@ua.pt,Rita,R São Domingos 114,4579-587
309,bcd8ef27fc1db89f30cd3484838a473b,de847f95182005ae06691ce54f1d85a2,1976-11-04,flora430@gmail.com,Flora,R Doutor Alfredo Freitas 47,5609-193
310,0d2c3cc66f40b80839770ae420d83752,ee5ae733cf12ef01725347810d95ac6b,1997-09-21,carela2816@sapo.pt,Carela,Avenida Lago 20,4202-378
311,c21685ba78986d0544b07a8cb0aff2bf,95f25b9ae9ec77e209b2d8a965b522ec,1978-06-06,emanuel1278@gmail.com,Emanuel,R Atalhos 81,7166-842
312,0084caba389793fb18de9404d223c817,b2f14abe4a404431ce9772fd5296ac33,1957-12-27,ana5182@sapo.pt,Ana,Rua Pero Vaz Caminha 70,6837-443
313,eadd813a0a490361a76c901dec10b954,fc0a483fc7fd5c0ffa96d1ac89428874,1952-07-19,david1745@gmail.com,David,R Combatentes G Guerra 82,1471-845
314,2ee16a036d2908eb24890e50a0d0deff,32fe490b43501530730b85c9a24cd3aa,1972-12-30,andre4762@sapo.pt,Andre,R São Domingos 114,6344-144
315,c9ca61972366650971c74a6cffe0e523,a259525f0882b690847f0fcdf9943dff,1998-09-06,dino6718@gmail.com,Dino,Rua Caldeirão 52,8948-240
316,5184004888fee40487f8e73f81b5ae83,1e770e4f2d39e851a88439c841883a74,1981-09-13,antero1911@ua.pt,Antero,R Castelo 115,9308-471
317,30c981c3dc0bb9072da25743fbc1807e,40bff2c2f830ae5d5d3f5bc0a345d7ae,1969-05-03,joao2970@sapo.pt,Joao,R São Vicente 105,2023-819
318,85ccafed49d56e5e6385c9751d1431ea,8e650175d0ebc74a51f23d8ebd0e0686,1956-03-05,giovanna4790@hotmail.com,Giovanna,R Combatentes G Guerra 82,1471-845
319,f0ae68b4a1af05505d04065a1d456d91,59c9320a2de6b249c90c9d8c863801f4,1941-09-24,ronaldo4012@ua.pt,Ronaldo,Rua Jorge Sena 20,8936-676
320,f653c1051407e0bdd0374560a619496b,4e446c9f01a95f03eb5c2a5e2bdf603e,1955-12-06,fabia9907@hotmail.com,Fabia,R Principal 19,5822-978
321,edc04b08745e7e561ec02aee9e636a34,224dd8bf899d75e8c9b6b2b51ca97e93,1956-08-13,floria2711@outlook.pt,Floria,R 1º Dezembro 95,1668-267
